5.979070372090838248e+00,4.864693592604698580e+00
4.478631516594986373e+00,6.272093613321911398e+00
5.242818491415937920e+00,5.965222320965742675e+00
4.391004273291496673e+00,6.160798716303117928e+00
6.082226129308416773e+00,5.541534315683762202e+00
4.902038626510552000e+00,4.486933518080720162e+00
5.648877675278765054e+00,6.476768916073059934e+00
4.972873844169849455e+00,5.088196911016332535e+00
5.986282575228164760e+00,3.984563206745702413e+00
3.798651038928366752e+00,4.752573160845591005e+00
5.780036826299499886e+00,6.766432650993333020e+00
5.216544784809628688e+00,4.367387095224214200e+00
6.065053011946291761e+00,3.912721130203111741e+00
6.170867222634464966e+00,6.568619743115505116e+00
3.784787613340818702e+00,6.409673379110613745e+00
3.407160795431292577e+00,4.863489068000696136e+00
3.313780425378625161e+00,5.746033312275688587e+00
5.507225825596350433e+00,4.791467046166195232e+00
4.970709739056992760e+00,4.069205290310661915e+00
5.283342010460359894e+00,5.031656833011364682e+00
5.803512767067697808e+00,4.535782346941959808e+00
3.886551328409162398e+00,5.693536943674518014e+00
6.479083237595477662e+00,4.395811333646939545e+00
6.016641729923888349e+00,4.327608226796310298e+00
5.715108888904580908e+00,5.348879760383269399e+00
5.241874514015606223e+00,5.234592711536048881e+00
3.642240339680292038e+00,6.314059839838030541e+00
4.906727529843018409e+00,6.520528373077221218e+00
2.823772491839349641e+00,3.100397676725616947e+00
5.103006081738936217e+00,5.469114802582426549e+00
4.371085781673281545e+00,6.419323872421974997e+00
6.278121925341857867e+00,5.288818730671118296e+00
4.987741387939361282e+00,5.059841261196754481e+00
4.898220563860332888e+00,4.379172667003157216e+00
5.864953302381695543e+00,4.127878138796438279e+00
4.234120273276808177e+00,3.721707224423185245e+00
5.193878837326256104e+00,4.768722895626978264e+00
5.229753677193555994e+00,3.745585557070598703e+00
5.091994250278887968e+00,4.354907528754822899e+00
4.096960195334313326e+00,5.073365728461188162e+00
4.981659694392407189e+00,4.158793396033438228e+00
6.181471080063751344e+00,5.557245812860369227e+00
4.074297338532670842e+00,3.321720390070620255e+00
5.915296575202132701e+00,3.654905812269651832e+00
5.068094790482731149e+00,5.081633729109364950e+00
3.812831201377653301e+00,6.023424677517286163e+00
4.727644473269538850e+00,4.886590615239827962e+00
5.031292311537863604e+00,7.267902398473367498e+00
4.150197867030809284e+00,6.418952540042928590e+00
4.974837949448947860e+00,4.825054286601647036e+00
4.782546026764010527e+00,5.133271262471638785e+00
4.972536982030987929e+00,5.731239880115938767e+00
6.174061913349732755e+00,4.771015091597374358e+00
3.627090530809138791e+00,6.148292449633768975e+00
4.646175267587291380e+00,7.074327088553094001e+00
4.170723560665609675e+00,4.333877293551529064e+00
4.420886202727206893e+00,4.808777526255728851e+00
5.068435067826211338e+00,5.122636504590721174e+00
5.083017111265014876e+00,4.780642117845239625e+00
6.001459969402591632e+00,5.830403182114086924e+00
5.354706235698678540e+00,3.543851296043023069e+00
4.160610574350537938e+00,6.011911547575545356e+00
4.691428012147875748e+00,5.390670952526582127e+00
5.815479084993889991e+00,5.378765210390214158e+00
4.351538896335086726e+00,5.169901106085740494e+00
3.930495551511963725e+00,3.761489255686291777e+00
4.096769272874027479e+00,5.435645090408097957e+00
6.091862678528666919e+00,6.063556275642921989e+00
5.996090139306998523e+00,6.157982292421612769e+00
5.049454503718792786e+00,5.100643427415900710e+00
3.717278081086656361e+00,5.265120598883817671e+00
3.188529368510780948e+00,5.550044722291403332e+00
5.813558340401471014e+00,4.662222740327271353e+00
5.513963682691008117e+00,4.353013961476456473e+00
4.110847475436282927e+00,4.250172463906001674e+00
4.656542603086013088e+00,4.103369962565175832e+00
5.369763668666940326e+00,4.459707166630233921e+00
4.374377756026954778e+00,5.105846505407003022e+00
5.189205723573363294e+00,6.420566873207052438e+00
4.179263454962778290e+00,4.147912212345497451e+00
3.043538300629705873e+00,3.729931347643401285e+00
6.241224606364720984e+00,4.301994045758728014e+00
4.044546654501655070e+00,4.813085240763970596e+00
3.777823657803946134e+00,5.193854010856511216e+00
3.589160195333729320e+00,5.238437613112745694e+00
3.917043835520945372e+00,3.219620260605748463e+00
4.964343895538440243e+00,6.847418466392491077e+00
4.920660699813489636e+00,5.579808361416573881e+00
4.989882603746860212e+00,5.360734191983934416e+00
3.867665899928797835e+00,5.835605678809880459e+00
5.073772765199611179e+00,5.816552557907179732e+00
4.027821936678663839e+00,4.187195474228592396e+00
3.552531247688090588e+00,5.890030819372032767e+00
4.118964207903898611e+00,4.842378125535993227e+00
5.119404766976871635e+00,4.709483878027184822e+00
6.355190844048954624e+00,4.726773572703307558e+00
3.646069901716498585e+00,7.743829634141288665e+00
5.001947996876509706e+00,4.714494998333272235e+00
5.243850090103274297e+00,5.456833465904109559e+00
4.629975363536249056e+00,5.543479032236315440e+00
4.851377157646005855e+00,4.232436753946732466e+00
5.313366017401452090e+00,4.808894236014358725e+00
5.992110170803981006e+00,4.646123208874679555e+00
5.185524919307487934e+00,4.316333500439515802e+00
5.339451471975877439e+00,5.535502563017966615e+00
2.302120587447699762e+00,4.797952003897348661e+00
5.237783886228065455e+00,5.729974539765365193e+00
6.908130698874726860e+00,5.982459577575685472e+00
6.615524455627731726e+00,4.083439246632594610e+00
6.162177840219270841e+00,6.172150657879598157e+00
4.333430829052323574e+00,4.022412317146214278e+00
7.502500952378506227e+00,4.970954233168362713e+00
4.697401319889263682e+00,4.542806684338605017e+00
6.379135250976340821e+00,4.787264740525763784e+00
5.508585204492213450e+00,4.520238477782943853e+00
5.098139463420564788e+00,4.973194380596186903e+00
4.577660043770800158e+00,7.081842461560931667e+00
6.586696506916148941e+00,5.048764718617582581e+00
4.915909340820533657e+00,5.114904320235833524e+00
4.676021174739311448e+00,5.660070356893577959e+00
3.804998158795970475e+00,5.385958011642556720e+00
4.153696040943094303e+00,4.897140458302161825e+00
5.397432662154401761e+00,5.117204383324390982e+00
5.666583663656325598e+00,5.073738824318405172e+00
4.058735476473959380e+00,6.319193012442089419e+00
3.669227808779307765e+00,4.799725809911639551e+00
5.470417262138302483e+00,5.701742203526626085e+00
4.019751764142181827e+00,4.043739462893065628e+00
3.847654389910471373e+00,4.351615955486678011e+00
3.438679350287167757e+00,3.676183491688236771e+00
4.264707793676905112e+00,4.287746897875859275e+00
2.741644827452529576e+00,5.135314224044708276e+00
6.190215165732144698e+00,5.627474456378617873e+00
5.052720301551866910e+00,5.693882182425793914e+00
5.389455196674634685e+00,5.654587812386665746e+00
5.191893835548501812e+00,5.569414791697501421e+00
3.568960534778667704e+00,5.658692928513313625e+00
4.826511032137750234e+00,4.674511847027440048e+00
4.593942233172593426e+00,2.986364738080520276e+00
4.886772247182988416e+00,5.432630277682719999e+00
3.412047090513925074e+00,5.415354927269919294e+00
5.453069526088065722e+00,4.071481183539048310e+00
3.722956883923798088e+00,6.777706907096174405e+00
6.324099840287097152e+00,5.982043848608713077e+00
6.192446546622991654e+00,5.158272471653556401e+00
5.418120182467369261e+00,4.659475394610122834e+00
4.763988652221330611e+00,3.569439407732339475e+00
4.324937154231019321e+00,5.795031753927623264e+00
2.569256190047489508e+00,5.137169312385567288e+00
4.970789702098514340e+00,5.659751339088823663e+00
4.134423327916090685e+00,4.746449190196580403e+00
4.532629757760392231e+00,4.996936556895256842e+00
5.568464057893491415e+00,5.632725600527689558e+00
4.369055497669890542e+00,4.821258495002989974e+00
5.392869207089743711e+00,5.078695101359734565e+00
5.284795837781894434e+00,6.241782910834620779e+00
5.629678182048772683e+00,5.001051060465989018e+00
4.672167706299333645e+00,5.560112973565812133e+00
6.435431258472933180e+00,5.059928678839682448e+00
5.527627115116484191e+00,4.185551058229549426e+00
4.693211595506305400e+00,5.069493853547307083e+00
4.762337807468013828e+00,4.902474973614928899e+00
3.910430480371759554e+00,5.446716033740436558e+00
4.748858807659149583e+00,4.388637943311885614e+00
6.287985096376324634e+00,5.225361838511710211e+00
6.113939127746953694e+00,4.137590392033312803e+00
4.915211511536644373e+00,4.220706961105841870e+00
4.845528165874586790e+00,5.704395290348528214e+00
4.614673836249564509e+00,5.896989961306900341e+00
4.590085045479904480e+00,3.947177843446466383e+00
4.789662691280404339e+00,4.462027314746926265e+00
5.332588878419374900e+00,3.678698869726662046e+00
3.869678584537853183e+00,5.830185157748128510e+00
6.231300620398745771e+00,4.864754279822827598e+00
4.641939329606370457e+00,5.773893309797873741e+00
3.844281144678831641e+00,4.202248381840194114e+00
4.267444592196685704e+00,3.950123723305172252e+00
4.999057860424329647e+00,6.089131522312227318e+00
5.629252048467112246e+00,4.582436834041030416e+00
3.976414927159794388e+00,3.738120994879126080e+00
4.530467134989645928e+00,4.942467915996874517e+00
6.433845141648079746e+00,6.315004004358437228e+00
6.062199025044708200e+00,6.273364056242167308e+00
4.127704803135065603e+00,4.867854518991880930e+00
2.966045810705628671e+00,4.166753865425087078e+00
5.992440203127999077e+00,4.677262801359687749e+00
4.687469308288179981e+00,4.534517610466134663e+00
5.064718623978571088e+00,4.432566689224979761e+00
4.754257803230573565e+00,4.015758892429440507e+00
5.244018281967883333e+00,3.770399138409616491e+00
5.280148183005209717e+00,5.217896439794581731e+00
3.910655966347466261e+00,5.675967499274732653e+00
4.404542330196434818e+00,4.877611998296192297e+00
5.088075282913266051e+00,5.811052673204825325e+00
6.799859090454239308e+00,6.318194930085518024e+00
2.986541150870091865e+00,5.467032888829296056e+00
4.008657843565418766e+00,4.242148506901280314e+00
3.466327565482731465e+00,5.274917826793442011e+00
4.590914317250542886e+00,4.928103011640722286e+00
6.070623293427334310e+00,5.024940873202110581e+00
6.495746491246516818e+00,4.511176038027193691e+00
5.119128215067810572e+00,5.002393491236681200e+00
4.245808047577763311e+00,5.237145620581966199e+00
4.588634720436690628e+00,4.281474741960730412e+00
3.818204204097548793e+00,4.419517674614820812e+00
3.798686861399427350e+00,5.798851763459673236e+00
5.678837819321882918e+00,4.668194227690083409e+00
4.876435741393129852e+00,4.969526355469278123e+00
4.800940609418002936e+00,3.916127928623452270e+00
4.931120920103642113e+00,5.494517172162708185e+00
5.585030108464684950e+00,5.032065363647932443e+00
5.985376960164518145e+00,5.527500259883955991e+00
5.706902191950325332e+00,4.987117341099092549e+00
5.138651530579128490e+00,4.520733363591072695e+00
3.756956619014887977e+00,4.310774564383079266e+00
3.082752343774121329e+00,3.908774993988192392e+00
3.391481692198741626e+00,4.705162308388630699e+00
5.416704328251695344e+00,3.691553359351271268e+00
4.427731326193018901e+00,4.294441744580879572e+00
5.086230680114502078e+00,3.668900429549186271e+00
4.876068012658421935e+00,6.676622582136880091e+00
6.791032978497610451e+00,4.053760344860990905e+00
4.425985999274796967e+00,4.867764732624934254e+00
6.334621686170913257e+00,4.439543567397091550e+00
3.311591073605084645e+00,5.978098568244543110e+00
4.402464016761507004e+00,5.469525319794594331e+00
4.691287092157330640e+00,4.380285215732465431e+00
5.155132014266420093e+00,4.375871619447802452e+00
5.493121675338944243e+00,4.941178759052086811e+00
3.930015221292439964e+00,4.368699548337881211e+00
4.528087800189231515e+00,4.196023646893397796e+00
5.322560038027948082e+00,5.608444840099673812e+00
5.074313248095167594e+00,5.160262631563637292e+00
4.743812033752410784e+00,5.043115473111137170e+00
5.415150854718429940e+00,4.939495617866515254e+00
3.688535571196299045e+00,4.466051231441902303e+00
3.422124240154536423e+00,4.617701639471395225e+00
4.916284038022008751e+00,4.248699126391080050e+00
5.671876501996797160e+00,3.323429098999761688e+00
6.589377218962795268e+00,4.320101689359131747e+00
5.895360995846930408e+00,5.374629449373626855e+00
3.435216343451655163e+00,6.068718162595357235e+00
4.405560911771193133e+00,6.037921266647672702e+00
5.068311168740926576e+00,4.454653718701537812e+00
4.899412086489000728e+00,5.724168315717582445e+00
5.440047989610862444e+00,5.670740257402899331e+00
7.676156791300139837e+00,4.908169747568487118e+00
4.330117057524998536e+00,3.497991677450112746e+00
3.069504883089073211e+00,5.307588894872329099e+00
5.832922375421861538e+00,6.985034515238966790e+00
5.921587645259481114e+00,3.755950162389959601e+00
5.621288106035986942e+00,4.381961518290056645e+00
7.001918745740725925e+00,5.179136724595465147e+00
5.095226388914568361e+00,5.700040597684932209e+00
3.100508208951417100e+00,5.244757398911376711e+00
6.117871679742155067e+00,5.082200203296059371e+00
4.341186624545231076e+00,4.337191092326602160e+00
3.792448499224445158e+00,4.364976451369380506e+00
4.809602610421349844e+00,5.080540568018618863e+00
4.665933670828942503e+00,5.144257490148708811e+00
4.318775269375785264e+00,4.706481950884803034e+00
4.885863700117844211e+00,4.694126869359330989e+00
4.680848254096379613e+00,4.025533856695984625e+00
5.525140628167964252e+00,4.207395736598300573e+00
4.830042034411670571e+00,5.525069934687576456e+00
5.115195362801770784e+00,5.993412856702955871e+00
3.611426128889379861e+00,3.606023519769802288e+00
4.876008726530301374e+00,3.721241308214376708e+00
4.543798501518815591e+00,5.423329552393924224e+00
4.594234020377309768e+00,6.417845023504041180e+00
5.608982513416307825e+00,8.414693825701746732e+00
8.010531550357303132e+00,7.387876317986030728e+00
5.805570256253541395e+00,8.199145720443143048e+00
5.034530889425841593e+00,8.144440178711153777e+00
8.859664673898709708e+00,7.381959738832337692e+00
4.631829744770971757e+00,8.955942609099166063e+00
6.762643388912022324e+00,7.906802824221016657e+00
7.024710426946121800e+00,8.204136882035738765e+00
4.342421974270598284e+00,7.400930306913444667e+00
7.177766422360828180e+00,7.072412977032494830e+00
6.678217909378180828e+00,8.523095959096627539e+00
7.680709103224121037e+00,8.160185835469889071e+00
8.877239032205377356e+00,6.829544342589742634e+00
6.940374231243986003e+00,8.459080185195725576e+00
7.296323129123894802e+00,8.085200479010699937e+00
6.769763504912342356e+00,8.327242792468741328e+00
5.149586207463777043e+00,6.876277348505049680e+00
8.026029500763581126e+00,7.595248746902614201e+00
7.626880055312510898e+00,6.833123282333928294e+00
7.040493251625834503e+00,7.340962477203999192e+00
6.589589845059231621e+00,7.724488355215028079e+00
8.205637564516829130e+00,8.759131173927404035e+00
6.483076876616991058e+00,7.078722752533307627e+00
5.259143879488259010e+00,8.186256731381874374e+00
6.514323040634003803e+00,7.422988336498614892e+00
5.280828251063391043e+00,9.428715292835731177e+00
5.804372550612029613e+00,7.162558971242609651e+00
6.197505040444793778e+00,7.542795325700413223e+00
4.969544834712171344e+00,9.323689182760436012e+00
5.401455579324754730e+00,6.815135440901674890e+00
7.140549397238503460e+00,8.181427544458710344e+00
8.241056382722540263e+00,6.844844500329719139e+00
9.049087490974390136e+00,5.639724994920753076e+00
7.254282643697008481e+00,8.034618273392048593e+00
7.925921809092163706e+00,8.483745799042912594e+00
3.953688777420106604e+00,8.060560882851667941e+00
5.843851059030632733e+00,7.783765681495696143e+00
9.141053400882942270e+00,6.566439070536447709e+00
6.858444805609222428e+00,7.560336879237880225e+00
5.168677902018117720e+00,8.650035540756885410e+00
7.288117389310787786e+00,7.326450163300265217e+00
9.022453555035689021e+00,7.168033555448054095e+00
7.386463087619532963e+00,8.873773753998982272e+00
7.914569032916245916e+00,7.814771850679521847e+00
8.258296030606864235e+00,7.525897089732828782e+00
8.290618738633865448e+00,6.571980323407290214e+00
9.851452522489243080e+00,7.034037769586013233e+00
8.257751006333862165e+00,7.527716963041652498e+00
4.818062983763930163e+00,8.268535638841116864e+00
3.154116983767777160e+00,8.833420486919065340e+00
6.343388060533730055e+00,8.673675358415435355e+00
8.656727893952986364e+00,6.094466599388479011e+00
7.570963355920647508e+00,7.793633270150854386e+00
4.691597123948675119e+00,7.456524550800770257e+00
5.886126073402337511e+00,9.351223118419085267e+00
5.619235326977869427e+00,9.247979231316007187e+00
5.854495471228005066e+00,7.963582422039198860e+00
6.443534688806175303e+00,8.709848092090730631e+00
6.462643277002271702e+00,7.570751333392583327e+00
8.182408114444900349e+00,8.272248245233390307e+00
5.979634102162345144e+00,8.413517292405897408e+00
6.707000967576910888e+00,6.646067131806518979e+00
7.274296374321021830e+00,7.241832565504582320e+00
6.567977583142960540e+00,8.927862350950212189e+00
8.748849889563292237e+00,6.854700452255876542e+00
4.734338559065736085e+00,9.481488961002384031e+00
6.051111058321976266e+00,8.405977069099806798e+00
6.548382394983049970e+00,8.000995007103409051e+00
7.011669286147922620e+00,8.410178965584755417e+00
8.676124443855053769e+00,6.835972425069742897e+00
7.250269487345846642e+00,7.247783889891136866e+00
5.837078001014128326e+00,8.470379337091195282e+00
8.056649099178430973e+00,7.361659553785060872e+00
5.584472998104963004e+00,7.573594241045809028e+00
6.281662353940120624e+00,8.825168317126795614e+00
5.625934799688809385e+00,7.471773749548494159e+00
4.930081939330507979e+00,8.534460913960293382e+00
7.707415978829663672e+00,6.902823379924667435e+00
6.633218665446562134e+00,8.387525657657192824e+00
4.186076308412859603e+00,9.358412859568542075e+00
6.442846027670877440e+00,8.157793157578836940e+00
5.377177890131034310e+00,7.755849117698861761e+00
6.839120636201108105e+00,1.006426345929542521e+01
6.172376723352549277e+00,6.993446870806183213e+00
6.653473270503273973e+00,8.554902005730479431e+00
7.036718357520671319e+00,7.392774232405611379e+00
8.097242286150201807e+00,6.405164192959889036e+00
6.205933967588537215e+00,8.350845003780090536e+00
7.634793674738758362e+00,7.283767375238233477e+00
4.710637966506711294e+00,8.627237068538022413e+00
5.657999978113779527e+00,1.064485347043429186e+01
7.117511748152407947e+00,7.192349976940893619e+00
9.414685681859827682e+00,6.425629498283337071e+00
6.292726070620449086e+00,8.741216618746950218e+00
5.599386429718579805e+00,7.713507007562008688e+00
8.870133476424951979e+00,6.507625501458468520e+00
3.822498560658891709e+00,9.134984959124007986e+00
6.168613293688101074e+00,8.505230020599805485e+00
6.367441016619280525e+00,8.043899311947601660e+00
6.357900626895239604e+00,7.216986436155622187e+00
5.550925373445272371e+00,9.738372138679235235e+00
3.573156399871684652e+00,9.541970197966676892e+00
4.523156354422944503e+00,8.982302928153151456e+00
5.867280897589613353e+00,7.317994517964789836e+00
7.174903476799325830e+00,5.640419777178127703e+00
6.010187719166226294e+00,8.268331709308997191e+00
5.354641612887494517e+00,9.641127172498547893e+00
2.697479642655621124e+00,8.415115825931644977e+00
5.117346536512442867e+00,7.961637681727690818e+00
5.742865896760976696e+00,9.937479935487445459e+00
7.749013471922437724e+00,6.608110878668755461e+00
4.655414115575597478e+00,9.203982066976587717e+00
5.088275231994742853e+00,8.982308891824796859e+00
6.073761220965566032e+00,6.875569289768708181e+00
7.237540486065626943e+00,6.424156785650644963e+00
8.309280315423919205e+00,7.546833157531475322e+00
7.541341318796698445e+00,7.603035305364667984e+00
3.579560455245493600e+00,9.408220165061543128e+00
6.916696367024565362e+00,6.881890164700080526e+00
7.736470968335307674e+00,7.547788963205908530e+00
5.027852756213550656e+00,1.003787285601844204e+01
6.588884409977286083e+00,6.615929023989604474e+00
5.128614383296801194e+00,9.728398921147679346e+00
5.169470754741216645e+00,7.264840668516864497e+00
6.095868897375213535e+00,8.594685813009245834e+00
6.457980478611541564e+00,9.473438799668070232e+00
6.574067187720527450e+00,6.673785090174983559e+00
6.760822718529747810e+00,5.987714362812869062e+00
6.620939986480249395e+00,8.002812272040781494e+00
7.024104333400533307e+00,7.337471130932724073e+00
4.218359600886921967e+00,9.478807226346736670e+00
4.978851761482042448e+00,8.905215525875519234e+00
5.862688205735845592e+00,7.144995521970320063e+00
1.059219296157136370e+01,6.208613951022460498e+00
5.625025602298442173e+00,8.042219069253134123e+00
6.869050608116014089e+00,7.009418321471880375e+00
7.182204460193180040e+00,8.535573629719419131e+00
7.741848810325622665e+00,6.197706352728026502e+00
7.236934513372321298e+00,8.927823844424732869e+00
7.239200862828989003e+00,8.030846157612154812e+00
4.045345856787951888e+00,9.566380818926237595e+00
7.589014782191744857e+00,6.291811096365586664e+00
6.404264148556013225e+00,7.777300508123485834e+00
1.028912284253039999e+01,6.983430220937024480e+00
1.073892728181776945e+01,6.585992118021251507e+00
5.877829827269366980e+00,8.134141308614490029e+00
5.328682592578317667e+00,9.478097566736526147e+00
4.739297713919100374e+00,8.624153979055455110e+00
6.602015199764954545e+00,8.907546488204550528e+00
8.385996798848108114e+00,7.590217109588286881e+00
5.329821537751136873e+00,7.250501447431680013e+00
6.121023754126792227e+00,6.117613227837713552e+00
6.379138086223784754e+00,8.120667811317545670e+00
8.364242690918256784e+00,7.387875476779907302e+00
9.727573427177873100e+00,7.386046955973013084e+00
7.963994284025587511e+00,7.238107164077691280e+00
7.171110262136051183e+00,7.110912853789992383e+00
6.034813182331860482e+00,8.490987749020755260e+00
6.721138861647775187e+00,9.837582449847486643e+00
6.428835976385647299e+00,7.446965327312820904e+00
6.670421504966559390e+00,6.875479993525679845e+00
7.805408231028654775e+00,9.124396093964357135e+00
7.010325795426649798e+00,6.757782505600641088e+00
7.571354231042904281e+00,8.518127690708675814e+00
6.484334426749417624e+00,7.601709528221999967e+00
5.234726553979566432e+00,9.568051974047190100e+00
4.379724695789686706e+00,9.403525906783759325e+00
9.455181074628445259e+00,7.920508468092209320e+00
9.477721098287052115e+00,7.209731802018839453e+00
8.793540456103301040e+00,8.872871963514164406e+00
8.307661468524401016e+00,4.278301867180095641e+00
1.135867690964988697e+01,7.652869883293386799e+00
8.753433777570526431e+00,8.365979301005459945e+00
8.981941165675655370e+00,6.571006031571304362e+00
9.343140100229984313e+00,8.874392779787198648e+00
9.344173963529611271e+00,9.121134212213092951e+00
9.845868557526722853e+00,8.394832174171863670e+00
1.085573976591439482e+01,8.641075566139742037e+00
9.561812429588636419e+00,6.478207520803759500e+00
8.431288425247647211e+00,7.461618044414920270e+00
8.635987198250285601e+00,6.877433684505295020e+00
8.899358233934956175e+00,6.538152482242188590e+00
9.259525999658636763e+00,6.475148970670306703e+00
9.739215876761239343e+00,7.035171269460953170e+00
8.931372205632216676e+00,7.687759730026964888e+00
9.302662692801821009e+00,7.198414435635121400e+00
9.321424576576578858e+00,7.633931315507140880e+00
9.212502466134104395e+00,8.162231763728140521e+00
9.995861691576319430e+00,5.419337508355706490e+00
9.628035805225554356e+00,9.279343036055619720e+00
9.066055991556318361e+00,7.845232033202475641e+00
9.933585429703422065e+00,8.555856682635132771e+00
1.035216685932796032e+01,1.140363304228618091e+01
9.124994400304075270e+00,5.079695858132676989e+00
8.679231569323944129e+00,6.922135419229174857e+00
9.125424994241448928e+00,6.193993065194472791e+00
1.022019969181951637e+01,8.888783705295441706e+00
8.578820308453867227e+00,6.167324751150649043e+00
8.812767636926801984e+00,2.067243416632826403e+00
1.048494873076391265e+01,1.098900207699440656e+01
7.672635116336077310e+00,6.048030699189667736e+00
1.021631752236005930e+01,8.552811016386652199e+00
8.336197458768717539e+00,6.941829420957155605e+00
8.787296749976142962e+00,6.006616823213697387e+00
8.717619152132195737e+00,4.513414790760224449e+00
9.875919135928231896e+00,7.240637409783300171e+00
1.010176005224426277e+01,6.309631861924364316e+00
9.190920771872571393e+00,5.131355947017399721e+00
8.222875430977058642e+00,1.029228437376827010e+00
1.051720597324107764e+01,8.775680997212505829e+00
9.049347635488576458e+00,4.211814172971258152e+00
1.052545871109072273e+01,5.326453517221748868e+00
9.444527197698757703e+00,8.781657081571838219e+00
9.230001157148747026e+00,4.435653689820838963e+00
9.673648012761686843e+00,8.315374880672470326e+00
9.117035867304606356e+00,9.547376884948644005e+00
8.072251630669130762e+00,8.606320991839154999e+00
8.029314988839663769e+00,5.707285985161224318e+00
1.071586878391760322e+01,7.345477146709822769e+00
9.189201948816185350e+00,4.673814155207297816e+00
9.512060551156348964e+00,9.083791815183296592e+00
1.066143863312934137e+01,7.599590770641222015e+00
9.686921261211271172e+00,8.412482814447077573e+00
1.051813818147414814e+01,8.294851512748838473e+00
8.668876886038871632e+00,3.034501591744376725e+00
9.848061225582068090e+00,5.305067796729365348e+00
8.632031378768834529e+00,4.824497859523850352e+00
9.776732086389410270e+00,7.988465533467321578e+00
8.874953431861786868e+00,7.565783705403959836e+00
9.946027524068306036e+00,1.055568239319224411e+01
8.992771366878040240e+00,5.887262556146612980e+00
9.688176443268286420e+00,8.513621893066350310e+00
9.824521935099214787e+00,5.041733868624078241e+00
9.464666113643296796e+00,9.444189151272819771e+00
1.027713831576772385e+01,9.612901747128713481e+00
9.189914871654330852e+00,5.198944979050230231e+00
8.640336295042134296e+00,8.977761334721071407e+00
8.729122828910591991e+00,6.876393016269117808e+00
1.074804186802364470e+01,5.987993541585766799e+00
8.570453126309020675e+00,4.675732545164112963e+00
1.069286380564239280e+01,1.067668565583299589e+01
9.735566075526175922e+00,5.116288882744039590e+00
1.006615246353971749e+01,9.008424178614282241e+00
8.918139311237046840e+00,2.277449692488847433e+00
9.834837837030836027e+00,5.324125603630596615e+00
9.227366617111133706e+00,8.891298344491474381e+00
8.755330880517183445e+00,3.530541516569075888e+00
9.083765690485089195e+00,8.487418560364025311e+00
1.066448992668527751e+01,1.017186324839497402e+01
1.006474406516200837e+01,1.076661885191231249e+01
9.691105064982712847e+00,6.683985272860410554e+00
1.120990765375618992e+01,1.177086980346129685e+01
9.805248523677727590e+00,9.559125431911708048e+00
8.792282799894293177e+00,6.164708199627559893e+00
7.705447355363625128e+00,8.583401213536429708e+00
1.022163137510821151e+01,1.065474234333063563e+01
8.653962356706990988e+00,3.958415457649810065e+00
9.905082579934555653e+00,1.246604677979843956e+01
9.452937179923212696e+00,9.701607641303178653e+00
9.001249854987824150e+00,7.763844944887024369e+00
8.820990458270603796e+00,6.381027754805121965e+00
8.217681457346621698e+00,8.488350386241849677e+00
8.844383998419303339e+00,5.136335194741697308e+00
